"","species","region","FULL_CU_IN","cuid","start_spawn_025","start_spawn_10","start_spawn_mean","end_spawn_975","end_spawn_90","end_spawn_mean","n_years","n_loc","dq"
"116","Coho","Central Coast","CO-29",522,249.418604651163,263.094339622641,278.358530776892,340.9,335,321.511537066948,484,33,1
"117","Coho","Central Coast","CO-30",523,227.166666666667,242.272727272727,259.679289920065,322.181818181818,315.4,296.281007852426,1300,60,1
"118","Coho","Skeena","CO-31",225,263.888888888889,264.75,273.252964554825,325.716666666667,325.583333333333,311.015070097481,188,20,1
"119","Coho","Skeena","CO-32",202,270.333333333333,276,289.075142509933,346.8125,341.625,329.658874437829,1227,74,1
"120","Coho","Skeena","CO-33",215,251.2,260.316666666667,275.41402623731,330.066666666667,321.142857142857,311.304651620886,1107,74,1
"121","Coho","Skeena","CO-34",231,252.875,254.5,271.403278182086,319,319,301.89971340388,108,18,2
"122","Coho","Nass","CO-35",408,259.5,263.233333333333,279.69331017315,357.363636363636,338.75,310.586042610592,362,22,1
"123","Coho","Nass","CO-36",409,251.1875,251.1875,267.975816774063,334.166666666667,328.217391304348,314.859779154137,168,13,1
"124","Coho","Nass","CO-37",410,245,245.333333333333,269.136958594336,339.5,330.5,310.874894632702,262,22,1
"125","Coho","Fraser","CO-4",704,256.777777777778,285.777777777778,300.302529110806,342.142857142857,339.810810810811,261.661346107558,365,15,1
"126","Coho","AlaskaTransboundary","CO-41",1034,NA,NA,NA,NA,NA,NA,0,0,3
"127","Coho","Fraser","CO-47",750,268.666666666667,288.21875,306.608366266816,349.230769230769,332.352941176471,166.057156253979,1825,97,1
"128","Coho","Fraser","CO-48",749,289,289,304.574930917036,360,354.708333333333,307.863439955107,89,13,1
"129","Coho","Fraser","CO-5",705,287,299.782608695652,311.888018822897,349,349,277.472712882685,100,9,1
"130","Coho","Fraser","CO-7",707,292.933333333333,292.933333333333,301.025961538462,352,352,340.973214285714,53,7,1
"131","Coho","Fraser","CO-8",708,294.5,295.875,301.905879401518,349.875,339.575,334.196788768149,469,41,1
"132","Coho","Fraser","CO-9",709,295,299,303.12541214377,340.5,338.479166666667,330.696757149411,622,35,1
"133","Pink","Vancouver Island & Mainland Inlets","PKE-1",917,220.5,232.75,251.963609742383,303,294.058823529412,279.468988564248,359,49,1
"134","Pink","HaidaGwaii","PKE-10",811,239.982142857143,242.714285714286,254.673844045335,299.1,288,281.637126427481,1023,92,1
"135","Pink","HaidaGwaii","PKE-11",812,240.225,242.722222222222,248.962032749191,285.3125,281.017857142857,275.458258903348,554,60,1
"136","Pink","Nass","PKE-12",415,232.571428571429,232.571428571429,244.930612244898,261.8,261.8,258.085714285714,13,3,1
"137","Pink","Vancouver Island & Mainland Inlets","PKE-2",918,228,237.666666666667,249.689479012189,303,291.666666666667,282.822208532209,513,77,1
"138","Pink","Vancouver Island & Mainland Inlets","PKE-3",919,227,235.6,248.381052601191,299,283.75,270.09593059704,166,30,1
"139","Pink","Vancouver Island & Mainland Inlets","PKE-4",920,217.607142857143,224.361111111111,244.319272682281,300.4,296.363636363636,283.137349574235,1178,97,1
"140","Pink","Central Coast","PKE-5",608,230.290322580645,235.823529411765,245.259274901087,291.444444444444,286.272727272727,274.105968511033,2241,170,1
"141","Pink","Central Coast","PKE-6",609,215,219.424242424242,233.56043669056,284,279.090909090909,268.042160027826,2335,142,1
"142","Pink","Skeena","PKE-7",219,220,223,234.514281700034,279.055555555556,275.681818181818,263.236182695559,1643,152,1
"143","Pink","Skeena","PKE-8",218,224.333333333333,227.052631578947,234.913281871537,276.571428571429,274,258.13132449211,253,43,1
"144","Pink","HaidaGwaii","PKE-9",810,235.886363636364,236,240.280668173099,287.25,270.796296296296,267.06284967087,323,17,1
"145","Pink","Fraser","PKO-1",710,255.857142857143,262.428571428571,275.225947573387,326.428571428571,319,287.991787654747,408,67,1
"146","Pink","HaidaGwaii","PKO-10",814,230.333333333333,232.1,238.611427224736,278,276,267.070257035817,111,13,1
"147","Pink","HaidaGwaii","PKO-11",815,225.5,230.285714285714,246.526077097506,304,288.5,274.954111721612,60,27,1.5
"148","Pink","Central Coast","PKO-12",611,228.8125,235.789473684211,244.884345763193,290.3,286.826086956522,272.910209023183,2130,176,1
"149","Pink","Central Coast","PKO-13",612,215.891304347826,220.590909090909,232.082398762945,282.761904761905,278,267.299626306478,1880,101,1
"150","Pink","Skeena","PKO-14",223,233.444444444444,233.98,242.227651706761,277.1,276.977272727273,269.977562746163,490,34,1
"151","Pink","Skeena","PKO-15",209,225.222222222222,227.5,235.158982573732,275.075,270.857142857143,263.775801640214,453,54,1.5
"152","Pink","Skeena","PKO-16",213,224.857142857143,225.571428571429,234.364213911089,274,271.833333333333,261.120691407676,299,53,1
"153","Pink","Nass","PKO-17",414,216.2,219.5,228.214281628632,270.136363636364,266.6,257.437380317471,615,59,1
"154","Pink","Nass","PKO-18",412,227,227,236.666666666667,268,268,261.75,10,3,2
"155","Pink","Vancouver Island & Mainland Inlets","PKO-2",921,229.55,229.55,245.287605042017,329,295.666666666667,286.22464958693,124,11,1
"156","Pink","Vancouver Island & Mainland Inlets","PKO-3",922,227,232,247.117023872448,295.045454545455,288.458333333333,280.172632287967,555,64,1
"157","Pink","Vancouver Island & Mainland Inlets","PKO-4",923,214.190476190476,214.190476190476,238.066457231041,292,287.833333333333,278.377532935172,133,12,1
"158","Pink","Vancouver Island & Mainland Inlets","PKO-5",924,211.5,227,243.41440326896,319.5,289.078947368421,274.594808415269,160,21,1
"159","Pink","Vancouver Island & Mainland Inlets","PKO-6",925,227,242.5,254.973651960784,319,303.5,285.571497584541,106,43,2
"160","Pink","Vancouver Island & Mainland Inlets","PKO-7",926,219.25,229,243.561478883948,297.535714285714,288,278.899860647909,555,46,1
"161","Pink","Vancouver Island & Mainland Inlets","PKO-8",610,215.214285714286,221.666666666667,235.145102462823,290.75,288,271.929495077598,527,61,1
"162","Pink","HaidaGwaii","PKO-9",813,222,238.595238095238,248.827375010601,293.75,283,274.880269769539,349,55,1
"163","Sockeye","Columbia","SEL-01-01",1300,273.5,273.5,273.5,319.5,319.5,319.5,2,1,3
"164","Sockeye","Fraser","SEL-03-01",711,NA,NA,NA,NA,NA,NA,0,0,3
"165","Sockeye","Fraser","SEL-03-02",712,NA,NA,NA,NA,NA,NA,0,0,3
"166","Sockeye","Fraser","SEL-03-03",713,244.222222222222,244.222222222222,251.792063492064,291.2,291.2,285.966666666667,28,4,1.5
"167","Sockeye","Fraser","SEL-03-04",714,284.666666666667,284.666666666667,284.666666666667,224,224,224,3,1,3
"168","Sockeye","Fraser","SEL-03-05",715,225,225,225,259.5,259.5,259.5,2,1,3
"169","Sockeye","Fraser","SEL-03-07",NA,NA,NA,NA,NA,NA,NA,0,0,3
"170","Sockeye","Fraser","SEL-03-xx",NA,217.666666666667,217.666666666667,276.261904761905,344,314.5,299.3,24,6,1
"171","Sockeye","Fraser","SEL-04-01",716,225.333333333333,225.333333333333,262.276132028295,318,318,297.971810196724,56,7,1
"172","Sockeye","Fraser","SEL-05-02",718,237.5,237.5,237.5,278.5,278.5,278.5,2,1,2
"173","Sockeye","Fraser","SEL-06-01",719,217,217,217,258,258,258,1,1,2
"174","Sockeye","Fraser","SEL-06-02",720,NA,NA,NA,NA,NA,NA,0,0,3
"175","Sockeye","Fraser","SEL-06-03",721,NA,NA,NA,NA,NA,NA,0,0,3
"176","Sockeye","Fraser","SEL-06-04",NA,248,248,248,268,268,268,3,2,2
"177","Sockeye","Fraser","SEL-06-05",NA,NA,NA,NA,NA,NA,NA,0,0,3
"178","Sockeye","Fraser","SEL-06-06",NA,234.75,234.75,234.75,260.75,260.75,260.75,4,1,2
"179","Sockeye","Fraser","SEL-06-07",725,227,227,227,237,237,237,1,1,3
"180","Sockeye","Fraser","SEL-06-10",728,235.25,235.25,241.753333333333,272.25,272.25,266.866666666667,11,3,2
"181","Sockeye","Fraser","SEL-06-11",729,261,261,261,285.666666666667,285.666666666667,285.666666666667,3,1,2
"182","Sockeye","Fraser","SEL-06-13",731,248,248,249.5,268,268,264,3,2,3
"183","Sockeye","Fraser","SEL-06-14",732,206,206,223.631944444444,305,278,243.416666666667,37,23,2
"184","Sockeye","Fraser","SEL-06-16",734,212,212,212,251.571428571429,251.571428571429,251.571428571429,7,1,2
"185","Sockeye","Fraser","SEL-06-18",NA,NA,NA,NA,NA,NA,NA,0,0,3
"186","Sockeye","Fraser","SEL-06-20",727,NA,NA,NA,NA,NA,NA,0,0,3
"187","Sockeye","Fraser","SEL-07-01",735,228,228,228,259,259,259,1,1,2
"188","Sockeye","Fraser","SEL-07-02",NA,NA,NA,NA,NA,NA,NA,0,0,3
"189","Sockeye","Fraser","SEL-09-02",738,272.125,272.125,279.391666666667,322.333333333333,322.333333333333,318.789502164502,21,5,1
"190","Sockeye","Fraser","SEL-09-03",739,275,275,278.604166666667,325.5,325.5,312.240740740741,12,5,2
"191","Sockeye","Fraser","SEL-09-xx",751,263,263,263,285.071428571429,285.071428571429,285.071428571429,7,1,2
"192","Sockeye","Fraser","SEL-10-01",740,236,236,251.25,289.5,289.5,270.35,14,5,1
"193","Sockeye","Fraser","SEL-10-03",752,227.96,227.96,227.96,255.962962962963,255.962962962963,255.962962962963,25,1,1
"194","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-01",927,197.015625,197.015625,197.015625,253.435483870968,253.435483870968,253.435483870968,31,1,1
"195","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-02",928,184.945945945946,184.945945945946,184.945945945946,213.842105263158,213.842105263158,213.842105263158,37,1,1
"196","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-03",929,225.428571428571,225.428571428571,225.428571428571,255.546875,255.546875,255.546875,32,1,1
"197","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-04",930,NA,NA,NA,NA,NA,NA,0,0,3
"198","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-05",931,199.055555555556,199.055555555556,199.055555555556,263.5,263.5,263.5,34,1,1.5
"199","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-06",932,206.141304347826,206.141304347826,206.141304347826,259.265957446808,259.265957446808,259.265957446808,46,1,1
"200","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-07",933,251.838709677419,251.838709677419,251.838709677419,241.8,241.8,241.8,30,1,1
"201","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-09",935,197.8125,197.8125,197.8125,234.1875,234.1875,234.1875,16,1,1
"202","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-10",936,251.764705882353,251.764705882353,251.764705882353,283.764705882353,283.764705882353,283.764705882353,17,1,1
"203","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-11",NA,259,259,259,299,299,299,1,1,3
"204","Sockeye","Vancouver Island & Mainland Inlets","SEL-11-12",NA,200.826086956522,200.826086956522,200.826086956522,257.5,257.5,257.5,22,1,1
"205","Sockeye","Vancouver Island & Mainland Inlets","SEL-12-01",937,264.285714285714,264.285714285714,264.285714285714,294.833333333333,294.833333333333,294.833333333333,6,1,2
"206","Sockeye","Vancouver Island & Mainland Inlets","SEL-12-02",938,222.460526315789,222.460526315789,222.460526315789,272.351351351351,272.351351351351,272.351351351351,37,1,1
"207","Sockeye","Vancouver Island & Mainland Inlets","SEL-12-03",939,209.743902439024,209.743902439024,226.932926829268,309.5,309.5,291.776785714286,42,2,1
"208","Sockeye","Vancouver Island & Mainland Inlets","SEL-12-05",941,200.535714285714,200.535714285714,200.535714285714,246.535714285714,246.535714285714,246.535714285714,42,1,1
"209","Sockeye","Vancouver Island & Mainland Inlets","SEL-12-07",943,192.157894736842,192.157894736842,192.157894736842,248.263157894737,248.263157894737,248.263157894737,19,1,1
"210","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-01",945,204.46,204.46,204.46,237.78,237.78,237.78,25,1,1
"211","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-02",946,165.428571428571,165.428571428571,165.428571428571,196,196,196,6,1,1
"212","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-03",947,157.894736842105,157.894736842105,157.894736842105,244.222222222222,244.222222222222,244.222222222222,18,1,1
"213","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-04",948,149.424242424242,149.424242424242,149.424242424242,227.5625,227.5625,227.5625,32,1,1
"214","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-05",949,299.948717948718,299.948717948718,299.948717948718,327.842105263158,327.842105263158,327.842105263158,38,1,1
"215","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-06",950,204.555555555556,204.555555555556,204.555555555556,278.15,278.15,278.15,9,1,1
"216","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-07",951,240.769230769231,240.769230769231,251.764423076923,294,294,289.8,30,2,1
"217","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-09",953,260.791666666667,260.791666666667,260.791666666667,312.083333333333,312.083333333333,312.083333333333,36,1,1
"218","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-10",954,278.4,278.4,278.4,318.625,318.625,318.625,8,1,1.5
"219","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-11",955,200.942857142857,200.942857142857,200.942857142857,253.685714285714,253.685714285714,253.685714285714,35,1,1
"220","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-12",956,188.64,188.64,188.64,246.095238095238,246.095238095238,246.095238095238,21,1,1
"221","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-13",957,150.5,150.5,150.5,227,227,227,2,1,2.5
"222","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-14",958,250.345238095238,250.345238095238,284.719097744361,334,334,316.46134163939,87,6,1
"223","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-15",959,258.5,258.5,258.5,278.5,278.5,278.5,1,1,3
"224","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-16",960,220.25641025641,220.25641025641,220.25641025641,305.921052631579,305.921052631579,305.921052631579,38,1,1
"225","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-17",961,200.851851851852,200.851851851852,218.944865319865,305.909090909091,305.909090909091,289.281718281718,41,3,1
"226","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-18",962,305,305,307.7,334.2,334.2,330.4,6,3,1
"227","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-19",963,278.8,278.8,278.8,310.85,310.85,310.85,10,1,2
"228","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-20",964,212.971428571429,212.971428571429,212.971428571429,250.114285714286,250.114285714286,250.114285714286,35,1,1
"229","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-21",NA,157.357142857143,157.357142857143,157.357142857143,239.475,239.475,239.475,20,1,1
"230","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-22",966,168.714285714286,168.714285714286,168.714285714286,239.357142857143,239.357142857143,239.357142857143,21,1,1
"231","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-23",967,222.913043478261,222.913043478261,222.913043478261,269.666666666667,269.666666666667,269.666666666667,21,1,1
"232","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-26",970,169.333333333333,169.333333333333,169.333333333333,197.8,197.8,197.8,9,1,1.5
"233","Sockeye","Vancouver Island & Mainland Inlets","SEL-13-xx",NA,192.466666666667,192.466666666667,192.466666666667,281.48275862069,281.48275862069,281.48275862069,29,1,1
"234","Sockeye","Central Coast","SEL-15-01",524,250,250,251.728070175439,294.657894736842,294.657894736842,288.96365914787,83,3,1
"235","Sockeye","Central Coast","SEL-15-02",525,239.642857142857,239.642857142857,248.342551814483,297.282608695652,297.282608695652,292.684052897259,358,9,1
"236","Sockeye","Central Coast","SEL-15-03",526,260.958333333333,260.958333333333,261.534166666667,310.386363636364,310.386363636364,309.193181818182,88,2,1
"237","Sockeye","Central Coast","SEL-15-04",527,255.675675675676,255.675675675676,255.675675675676,320.081081081081,320.081081081081,320.081081081081,37,1,1
"238","Sockeye","HaidaGwaii","SEL-17-01",819,216.130434782609,216.130434782609,216.130434782609,251.804347826087,251.804347826087,251.804347826087,46,1,1
"239","Sockeye","HaidaGwaii","SEL-17-02",820,221.684210526316,221.684210526316,221.684210526316,251.964912280702,251.964912280702,251.964912280702,57,1,1
"240","Sockeye","HaidaGwaii","SEL-17-03",821,200.892857142857,200.892857142857,200.892857142857,235.821428571429,235.821428571429,235.821428571429,14,1,1
"241","Sockeye","HaidaGwaii","SEL-17-04",822,209.541666666667,209.541666666667,209.541666666667,243.833333333333,243.833333333333,243.833333333333,24,1,1
"242","Sockeye","HaidaGwaii","SEL-17-05",823,228.819672131148,228.819672131148,228.819672131148,262.83606557377,262.83606557377,262.83606557377,61,1,1
"243","Sockeye","HaidaGwaii","SEL-17-06",824,215.725,215.725,215.725,247.785714285714,247.785714285714,247.785714285714,20,1,1
"244","Sockeye","HaidaGwaii","SEL-17-07",825,214.6875,214.6875,214.6875,238.539473684211,238.539473684211,238.539473684211,38,1,1
"245","Sockeye","HaidaGwaii","SEL-17-08",826,217.639344262295,217.639344262295,217.639344262295,251.852459016393,251.852459016393,251.852459016393,61,1,1
"246","Sockeye","HaidaGwaii","SEL-17-09",827,219.864406779661,219.864406779661,219.864406779661,254.728813559322,254.728813559322,254.728813559322,59,1,1
"247","Sockeye","Central Coast","SEL-18-01",529,231.777777777778,231.777777777778,231.777777777778,278.22,278.22,278.22,25,1,1
"248","Sockeye","Central Coast","SEL-18-02",532,255.238095238095,255.238095238095,255.238095238095,285.741379310345,285.741379310345,285.741379310345,29,1,1
"249","Sockeye","Central Coast","SEL-18-03",533,NA,NA,NA,NA,NA,NA,0,0,3
"250","Sockeye","Central Coast","SEL-18-04",534,231.213114754098,231.213114754098,231.213114754098,274.866666666667,274.866666666667,274.866666666667,60,1,1
"251","Sockeye","Central Coast","SEL-18-05",535,227.177777777778,227.177777777778,227.177777777778,261.564516129032,261.564516129032,261.564516129032,31,1,1
"252","Sockeye","Central Coast","SEL-18-06",536,239.105263157895,239.105263157895,239.105263157895,293.815789473684,293.815789473684,293.815789473684,38,1,1
"253","Sockeye","Central Coast","SEL-18-07",537,226.357142857143,226.357142857143,226.357142857143,275.875,275.875,275.875,48,1,1
"254","Sockeye","Central Coast","SEL-18-08",538,219.716666666667,219.716666666667,219.716666666667,262.181034482759,262.181034482759,262.181034482759,58,1,1
"255","Sockeye","Central Coast","SEL-18-09",539,211.190476190476,211.190476190476,211.190476190476,245.380952380952,245.380952380952,245.380952380952,21,1,1.5
"256","Sockeye","Central Coast","SEL-18-11",531,268.5,268.5,268.5,268.5,268.5,268.5,1,1,2
"257","Sockeye","Central Coast","SEL-19-01",540,224.35,224.35,224.35,261.607142857143,261.607142857143,261.607142857143,28,1,1
"258","Sockeye","Central Coast","SEL-19-02",541,228.833333333333,228.833333333333,228.833333333333,257.5625,257.5625,257.5625,40,1,1
"259","Sockeye","Central Coast","SEL-19-03",542,210.416666666667,210.416666666667,210.416666666667,251.545454545455,251.545454545455,251.545454545455,11,1,1
"260","Sockeye","Central Coast","SEL-19-04",543,225.823529411765,225.823529411765,225.823529411765,263.787878787879,263.787878787879,263.787878787879,33,1,1
"261","Sockeye","Central Coast","SEL-19-05",544,228.645161290323,228.645161290323,228.645161290323,263.709677419355,263.709677419355,263.709677419355,31,1,1.5
"262","Sockeye","Central Coast","SEL-19-06",545,166.25,166.25,166.25,204,204,204,12,1,1.5
"263","Sockeye","Central Coast","SEL-19-07",546,192,192,192,234,234,234,3,1,2
"264","Sockeye","Central Coast","SEL-19-09",548,207.270833333333,207.270833333333,207.270833333333,257.395833333333,257.395833333333,257.395833333333,24,1,1.5
"265","Sockeye","Central Coast","SEL-19-10",549,207.428571428571,207.428571428571,225.196428571429,257.51724137931,257.51724137931,257.51724137931,28,2,1
"266","Sockeye","Central Coast","SEL-19-11",550,206.435897435897,206.435897435897,206.435897435897,243.77027027027,243.77027027027,243.77027027027,37,1,1
"267","Sockeye","Central Coast","SEL-19-12",551,173.307692307692,173.307692307692,173.307692307692,208.076923076923,208.076923076923,208.076923076923,13,1,1.5
"268","Sockeye","Central Coast","SEL-19-13",552,216.203703703704,216.203703703704,216.203703703704,260.035714285714,260.035714285714,260.035714285714,27,1,1
"269","Sockeye","Central Coast","SEL-19-14",553,217.244444444444,217.244444444444,217.244444444444,265.231707317073,265.231707317073,265.231707317073,41,1,1
"270","Sockeye","Central Coast","SEL-19-15",554,205.444444444444,205.444444444444,205.444444444444,247.875,247.875,247.875,8,1,1.5
"271","Sockeye","Central Coast","SEL-19-16",555,182.333333333333,182.333333333333,182.333333333333,204,204,204,3,1,2
"272","Sockeye","Central Coast","SEL-19-17",556,233.666666666667,233.666666666667,233.666666666667,274.058823529412,274.058823529412,274.058823529412,17,1,2
"273","Sockeye","Central Coast","SEL-19-18",557,212.9,212.9,212.9,262.620689655172,262.620689655172,262.620689655172,29,1,1
"274","Sockeye","Central Coast","SEL-19-19",558,230.2,230.2,230.2,264.722222222222,264.722222222222,264.722222222222,15,1,1.5
"275","Sockeye","Central Coast","SEL-19-20",559,214.233333333333,214.233333333333,214.233333333333,237.142857142857,237.142857142857,237.142857142857,14,1,2
"276","Sockeye","Central Coast","SEL-19-21",560,231.036363636364,231.036363636364,231.036363636364,273.740740740741,273.740740740741,273.740740740741,54,1,1
"277","Sockeye","Central Coast","SEL-19-22",561,211.857142857143,211.857142857143,211.857142857143,243.571428571429,243.571428571429,243.571428571429,7,1,2
"278","Sockeye","Central Coast","SEL-19-23",562,197.888888888889,197.888888888889,197.888888888889,245.222222222222,245.222222222222,245.222222222222,9,1,2.5
"279","Sockeye","Central Coast","SEL-19-24",563,230.146341463415,230.146341463415,230.146341463415,265.205882352941,265.205882352941,265.205882352941,34,1,1
"280","Sockeye","Central Coast","SEL-19-25",564,239.363636363636,239.363636363636,239.363636363636,270.545454545455,270.545454545455,270.545454545455,22,1,1
"281","Sockeye","Central Coast","SEL-19-26",565,220.279411764706,220.279411764706,220.279411764706,256.983870967742,256.983870967742,256.983870967742,31,1,1
"282","Sockeye","Central Coast","SEL-19-27",566,256.833333333333,256.833333333333,256.833333333333,281.75,281.75,281.75,2,1,3
"283","Sockeye","Central Coast","SEL-19-28",567,185.375,185.375,185.375,235.75,235.75,235.75,8,1,2
"284","Sockeye","Central Coast","SEL-19-29",568,206,206,206,243.578947368421,243.578947368421,243.578947368421,19,1,1
"285","Sockeye","Central Coast","SEL-19-30",569,200.5,200.5,200.5,236.25,236.25,236.25,4,1,2
"286","Sockeye","Central Coast","SEL-19-31",570,258,258,258,288,288,288,1,1,2
"287","Sockeye","Central Coast","SEL-19-32",571,248.051724137931,248.051724137931,248.051724137931,278.619047619048,278.619047619048,278.619047619048,21,1,1.5
